,Unnamed: 0,blog,date_joined,followers,following,fullname,id,likes,lists,location,num_tweets
0,,facebook.com/profile.php?id…,2/5/2013 12:38,9480,452,SP Atif Nazir,1151995616,2523,0,"Lahore, Pakistan",506
0,,,6/19/2012 1:29,1997,1083,Reshu Aryal Dhungana,612467304,8169,0,,2250
0,,mobile.twitter.com/search?q=from%…,9/7/2019 22:47,9153,8421,Akash Goyal,1.17057E+18,10763,0,"Lucknow, India",5658
0,,,3/25/2010 21:55,3250,929,Vivek Narayanan,126532624,1284,1,"chennai, South, India",2059
0,,,1/13/2012 8:01,3556,46,Knotty Commander,462988750,60741,0,New Delhi,20718
0,,,3/30/2012 20:13,11406,420,Gaurav Rai,541318801,17166,0,Delhi-Gorakhpur(UP),8597
0,,,2/15/2010 22:14,13611,549,Aditya Trivedi,114666369,2933,1,"New Delhi, India",22401
0,,,5/24/2014 7:22,92,1191,Udit Mathur,2520601021,2546,0,"Mumbai, India",608
0,,kemendesa.go.id,11/21/2014 2:29,951,894,Mukmin al-Farisi,2905979659,2330,0,"Mandailing Natal, Sumatera Uta",2349
0,,,2/16/2014 20:04,1935,369,Dinesh P Jain,2347868034,74077,0,"Mumbai, India",3757
0,,imparixit.in,6/7/2013 22:46,5039,971,Parikshit Shah  🇮🇳,1492052028,13523,7,"Panvel, India",56238
0,,,12/16/2015 21:38,3513,2112,अर्चना त्रिवेदी,4581620532,58779,0,सम्पूर्ण भारत,67696
0,,instagram.com/bosjohoroffici…,2/22/2019 3:55,3278,2,BosJohorOfficial,1.09891E+18,1246,0,,1999
0,,irfan-ul-quran.com,6/23/2016 5:20,4143,5005,Saif Ali Bhatti,7.45955E+17,68095,0,"Sargodha, Pakistan",22638
0,,,3/11/2019 5:08,4627,1423,Ch UmAir KamboH(Stay_Home_Save_Lives),1.10508E+18,46906,1,Pakistan,21984
0,,,2/12/2019 7:29,692,1353,Devvrat Singh,1.09534E+18,9437,0,"भोपाल, भारत",14653
0,,calamur.org/gargi,12/27/2007 19:14,64543,1417,Harini Calamur (#StayHome),11589192,12068,36,Mumbai,262606
0,,,11/15/2011 11:28,266,659,Cameron MD  🇵🇰 👨‍⚕️ ⚕️,413340219,4289,0,"Lahore, Pakistan",5161
0,,linkedin.com/in/harrymancha…,9/16/2012 20:36,2322,1841,Prince Harry  🇮🇳 ¯\_(ツ)_/¯  👨🏻‍💻,828267319,75074,0,"New Delhi, India, Mother Earth",36274
0,,facebook.com/skejahar.ali.1…,11/10/2018 9:12,366,402,Sk Ejahar Ali,1.06131E+18,47169,0,Mumbai,10230
0,,ziaurrehman.media,5/31/2009 3:21,22156,921,Zia Ur Rehman,43670356,3410,0,"Karachi, Pakistan  🇵🇰",50286
0,,facebook.com/profile.php?id…,5/22/2015 19:45,7877,7500,Mr ManisH MeenA,3223829486,3354,0,mahwa dausa rajasthan,1366
0,,,3/29/2013 4:26,3171,997,harish v nair,1313459647,853,0,NOIDA FILM CITY,13502
0,,cuesportsindia.com,5/30/2009 1:02,1543,986,Vivek Pathak  🇮🇳 Social Distancer  🙋‍♂️,43500847,8762,0,New Delhi - India,24596
0,,,6/30/2011 7:56,30205,13127,Michelle Alvez,326818189,51738,1,,58410
0,,fb.com/officialsiddha…,4/27/2011 3:25,8730,996,Siddharth Bakaria 🇮🇳,288716551,20833,1,India/himachal,29548
0,,,1/23/2010 4:51,2356,3543,श्रीकांत,107704781,46639,1,"Thane, India",42803
0,,instagram.com/debadattamalli…,10/6/2010 6:12,197,340,Debadatta Mallick,199272020,416,0,"Chennai, India",316
0,,aceequities.in,12/5/2012 9:35,13880,2272,Prem Doshi,991425391,25072,0,India,12449
0,,,10/13/2014 7:49,558,93,Neha,2854506349,9303,0,❤️,6730
0,,iccr.gov.in,9/16/2014 4:02,9926,322,ICCR,2812895832,3534,0,"New Delhi, India",4037
0,,,8/3/2016 14:12,1070,47,Fowad Bin Rashid فواد بن راشد,7.60947E+17,4514,1,"Dwarka, New Delhi",6999
0,,prabhuchawla.com,5/15/2009 20:24,582924,355,PrabhuChawla,40400019,3310,0,"New Delhi, India",28457
0,,abvp.org,3/5/2010 6:46,34405,711,Ashish Chauhan,120123219,1298,2,"Shimla/Mumbai, India",15395
0,,,9/7/2012 11:01,12123,1364,Lubna,809335477,66486,0,Maldives,52036
0,,ashraffassociates.com,12/12/2009 8:09,3897,951,Aman Ashraff,96368572,4512,0,Sri Lanka,25024
0,,saithermo.com,8/1/2015 12:56,3862,2438,वीरेन्द्र दुबे,3303676273,10674,0,"Raipur, India",61780
0,,,7/29/2009 2:02,845,283,Ashwin,61152925,8254,0,"जम्बूद्वीप, भारतवर्ष",7774
0,,youtube.com/user/tharshvar…,5/31/2009 10:14,11408,437,हर्ष वर्धन त्रिपाठी  🇮🇳Harsh Vardhan Tripathi,43718422,12962,0,नोएडा/प्रयागराज,21970
0,,ikmansuri.blogspot.com,10/21/2010 19:58,466,1185,iliyas mansuri,206016499,53091,1,Gujarat,42829
0,,,12/1/2015 9:44,1845,280,"Sandeep Verma (SVer, स्वर)",4422740354,9242,0,IIT Kanpur,3607
0,,,3/1/2019 5:44,368,336,Abhay singh suryavanshi,1.10148E+18,3563,0,"Lucknow, India",1037
0,,,6/22/2009 7:49,5049,6756,Francis Joseph (#StayHome ),49649911,14033,0,India,8119
0,,deccanherald.com,7/10/2009 11:25,3244,221,Niranjan Kaggere,55629076,1821,1,"Bengaluru, India ನಮ್ಮ ಬೆಂಗಳೂರು",2448
0,,facebook.com/sekhar.medicha…,9/13/2018 1:09,1304,92,రాజోలు కుర్రోడు  🔥  🇮🇳,1.04015E+18,16031,0,"Razole, India",22114
0,,Gizmomaniacs.com,9/20/2009 14:52,3028,529,Insane In Membrane®,75884152,8688,1,●๋•Gσтнαм●๋•,111906
0,,,1/27/2018 1:03,4,18,Mumbaiker,9.57177E+17,1192,0,"मुंबई, भारत",50
0,,,1/7/2011 7:14,211,556,Padmanabhan Jaikumar,235179462,11522,0,,141706
0,,,1/29/2016 23:12,273,169,Chhattarpal Yadav,4833994663,1164,0,"नई दिल्ली, भारत",384
0,,instagram.com/gourigkofficia…,10/13/2015 21:31,55727,403,Gouri G Kishan,3887865078,1286,0,"Bengaluru, India",486
0,,tv9bharatvarsh.com,9/20/2012 13:02,155223,207,Poornima Mishra,836257122,13147,0,New delhi,7724
0,,mra.my,2/26/2010 18:54,474,64,MALAYSIAN RELIEF AGENCY OFFICIAL,117935291,83,1,"3.100728,101.715052",3649
0,,seharkamran.com,5/28/2009 6:48,26760,999,Senator Sehar Kamran T.I.,43112080,33511,7,"Islamabad, Pakistan",35769
0,,instagram.com/joshua00966,9/20/2011 14:37,131285,114,ابو متعب الامريكي Joshua,377014007,496,0,"Riyadh, Kingdom of Saudi Arabia",16973
0,,facebook.com/syedamadehazah…,4/22/2010 2:23,214412,410,madeha naqvi,135820654,12232,0,pakistan,10988
0,,hell.com/bitchplease,3/31/2016 0:33,3968,176,iQrahhh,7.15442E+17,74449,0,living in my dreams,50675
0,,m.facebook.com/Shanibjp,12/30/2016 23:17,319,169,Shani Singh,8.15094E+17,2175,0,"Kolkata, India",543
0,,,4/16/2011 3:16,7730,3791,Quarantined Vikash since 12th march  🤪,282985930,17239,1,New Delhi - Patna,130139
0,,,3/26/2019 7:19,80,407,Santhoshchinnasamy,1.11055E+18,309,0,"Dharmapuri, India",182
0,,youtube.com/raqamitv,4/25/2008 5:38,94981,1670,Khalifa Al Haroon - Mr. Q,14525762,2792,1,"Doha, Qatar",45154
0,,,1/30/2020 8:40,3330,3255,shaily tiwari,1.22292E+18,16497,0,"Chhattisgarh, India",4968
0,,facebook.com/rishi.ips,2/21/2012 11:06,705,364,Rishi Kant Prasad  🇮🇳,499077644,15002,1,"New Delhi, India",8441
0,,youtube.com/channel/UCHTo0…,5/14/2009 10:43,26588,376,࿕Ratnakar࿕,40044280,944,36,India,331734
0,,dheerajfartode.blogspot.com,6/21/2010 4:37,2412,1738,Dheeraj Fartode,157969865,3131,1,"Nagpur, India",2436
0,,brijmohanjii.blogspot.com,3/30/2011 19:18,14315,3588,ACS Brij Mohan Jha,274810425,7763,5,"Kolkata, WestBengal , India",76764
0,,ketto.org/fundraiser/Pro…,2/19/2011 13:21,6365,810,Faheem,254716573,11394,8,"Hyderabad, India",61279
0,,reporting.unhcr.org/node/2647,8/13/2016 13:07,7510,599,Jean-Nicolas Beuze,7.64554E+17,11747,4,Sana’a  🇾🇪,2795
0,,,4/24/2015 23:48,12526,1120,Brijesh Kalappa,3171723252,2363,0,"न्यू तिप्पासंद्रा, Bengaluru S",7821
0,,instagram.com/therohitbansal…,11/13/2010 2:03,25050,1508,Rohit Bansal  🇮🇳,215224249,6601,3,India,50129
0,,tv9gujarati.in/author/kinjal-…,8/26/2013 7:58,2629,297,kinjal mishra,1702174141,1804,0,Ahmedabad,3029
0,,,7/6/2015 21:50,9051,139,Arun Prakash,3270606126,762,0,Goa,979
0,,nsui.in,1/24/2017 5:38,562,278,Kerelly Karunakar Reddy,8.23888E+17,33812,0,"Hyderabad,Chevella,India",40389
0,,play.google.com/store/apps/det…,5/22/2013 12:15,6171,3627, 🎓JIVAN Pᴀᴄʜᴘᴜᴛᴇ #JP  🇮🇳 🚩,1449676464,70076,1,"पुणे, महाराष्ट्र",22991
0,,talibhashim.com,9/19/2010 8:52,3060,1270,Talib Hashim,192587292,4262,1,UAE,18332
0,,sureshraina.com,3/8/2010 0:47,17047913,420,Suresh Raina 🇮🇳,121044171,12092,0,India,4176
0,,facebook.com/kamran.pasha,5/23/2010 23:53,2265,770,Kamran Pasha,147474517,34020,5,"Islamabad, Gilgit, Astore",195481
0,,zainqureshi.com,5/30/2010 5:51,13655,214,Zain Hussain Qureshi,149867417,453,1,Pakistan,1310
0,,,6/2/2012 13:08,4817,215,Shahjahan_Baloch,597705671,15596,0,"islamabad, pakisan",7880
0,,,4/30/2009 19:25,2279,753,Asghar Zaidi,36856702,1341,0,London School of Economics,738
0,,,7/25/2015 1:14,998,178,Himanshu Mishra,3292127106,768,0,"Delhi, India",832
0,,,4/2/2010 13:40,3962,1637,Biswajeet,128984274,81161,2,Bangalore,95546
0,,rtiatyourdoorsteps.com,9/28/2009 22:04,2779,344,Harinder Dhingra,78221762,37211,0,"Gurgaon, Haryana",24876
0,,facebook.com/manojjoshiddn1,7/7/2016 18:21,7553,8146,मनोज जोशी,7.51225E+17,15178,2,"Dehradun, India",7513
0,,aberration.in,12/26/2017 8:22,2014,1392,SyedVasanMichael,9.45691E+17,40527,5,"Chennai, India",34713
0,,bjpbengal.bjp.org,1/25/2012 8:45,16752,146,Amitava Chakravorty,474079672,16954,0,"Kolkata, India",11683
0,,,6/18/2009 23:48,26856,258,Shashanka Ala IAS,48634737,878,1,India,1408
0,,iskandar56100.blogspot.com,2/7/2010 16:20,10883,212,Iskandar Samad,112299647,38,0,"Selangor, Malaysia",15220
0,,,7/29/2017 8:32,735,1145,SAMEER RAJ  ✨,8.91321E+17,3557,0,Beed India,5986
0,,,,,,,,,,,
0,,facebook.com/akhtar.sherin,5/7/2010 6:58,715,455,Akhtar Sherin,141224627,3636,1,"Kohat, Pakistan",1786
0,,,10/14/2017 3:07,13782,6230,सत्यम गुप्ता TPN,9.19143E+17,60408,0,"Amethi, India",117374
0,,,11/19/2009 23:22,5692,1675,Siddharth Setia,91291184,9472,0,"Mumbai, Maharashtra",20902
0,,mayornaijablog.com,6/13/2013 4:16,79357,48857,mayorspeaks,1513077138,5144,0,Nigeria | Abu Dhabi,67434
0,,,9/20/2019 2:01,1671,1680,Naveed Gondal,1.17497E+18,4133,1,منڈی بہاؤالدین 🚶‍♂️اسلام آباد,4308
0,,who.int/maldives,5/19/2013 22:21,7763,421,WHO Maldives,1442934157,418,0,"6th Floor, Roashanee Building",2607
0,,,5/22/2010 17:45,2237,3208,Terasin.R,147018978,59432,0,Thailand,12998
0,,,10/28/2009 8:23,845,439,Ali Hasan,85840063,1490,0,"Karachi,Pakistan",3653
0,,,6/3/2012 0:07,2943,547,Zain Ali,598183776,4825,7,Lahore.,10835
0,,,5/11/2017 4:24,1978,73,Yashwant Jadhav - यशवंत जाधव,8.62629E+17,953,0,,907
0,,en.m.wikipedia.org/wiki/Raveena_R…,6/7/2011 0:05,48331,249,Raveena.S.R,312506699,15842,0,chennai,4623
0,,instagram.com/asyrfzainal,2/19/2015 7:20,834,577, 🤴🏼,3030449857,17622,0,NASA,57014
0,,patreon.com/user?u=33268401,3/9/2009 18:11,29228,716,Mutah Beale مطاع بيل,23535456,3060,0,SaudiArabia/UAE/USA,23148
0,,youtube.com/channel/UCmuMP…,9/27/2012 7:44,1484621,40,Junaid khan 83,849372606,490,0,"Yorkshire and The Humber, Engl",1661
0,,,11/14/2015 0:32,174,207,Kedar K,4185077044,169,0,"Pune, India",121
0,,bjp.org,5/3/2012 4:33,3683,1168,Shandilya Nitika Sharma,569902039,10206,1,India,7700
0,,instagram.com/fajaraabid?utm…,9/26/2014 6:05,3552,631,fudger #TeamKMM,2832977833,121486,5,"Rawalpindi, Pakistan",86729
0,,uohyd.ac.in,7/20/2011 10:38,4528,48,Univ of Hyderabad,339159200,1605,0,"Hyderabad, India",4984
0,,,9/25/2016 7:43,9207,8264,pinky patel,7.80055E+17,14491,0,"Ahmadabad City, India",7226
0,,swadeshsingh.in,8/22/2009 1:11,13085,1518,#YouthAgainstCorona,67845590,69960,2,"New Delhi, India",36961
0,,instagram.com/being_priyanka…,12/5/2017 10:46,13814,143,Priyanka Pandey,9.38117E+17,10244,0,"Ayodhya, India",1431
0,,newindianexpress.com/author/Harish-…,4/24/2009 19:46,820,330,Harish Murali,35123512,3798,0,"Chennai, India",1550
0,,Instagram.com/akim.iv,11/30/2014 9:00,926,566,bruno,2914896570,15960,0,"Manchester, England",21709
0,,fashionablefoodz.com,10/10/2014 0:22,10003,2986,Utpal Khot (U K),2849854766,32764,4,"Navi Mumbai, India",42572
0,,facebook.com/ImKajalAggarwa…,5/2/2016 1:21,3776765,262,Kajal Aggarwal,7.2705E+17,8024,0,India,4213
0,,gov.uk/government/peo…,12/9/2015 11:52,20943,2434,Dr Andrew Fleming,4429974280,49598,1,"Hyderabad, Telangana State",42801
0,,facebook.com/sudhindra.bhad…,6/21/2014 7:59,37128,154,Sudhindra Bhadoria (BSP),2580563778,192,0,"New Delhi, India",7309
0,,,8/17/2014 22:20,83,88,Ganesh Parashar,2741362778,5035,0,agra,4989
0,,curiouscat.me/MrPublicdemon,11/17/2019 1:45,4956,399,Mr P  🐸,1.196E+18,13260,0,Malaysia,11267
0,,simwaljibril.com,6/19/2009 4:04,4509,355,Simwal,48675698,4915,0,UAE & NIGERIA,12806
0,,instagram.com/jogalshailaja?…,6/14/2013 11:01,26180,245,Shailaja Shashikant Jogal,1517169710,9053,0,"Mumbai, India",11385
0,,,10/28/2017 4:25,22,96,Avdhesh Avasthi,9.24236E+17,23109,0,,196
0,,,12/28/2011 0:36,10505,215,Hassan Jahangir Wattoo PSP,448705839,906,2,Lahore,4953
0,,twitter.com/iamhoneygrover,4/17/2014 7:36,302,157,Indian,2449855266,6785,1,India,5408
0,,,11/5/2016 8:10,11,152,Mahesh Meena,7.9492E+17,231,0,"Rajasthan, India",12
0,,,11/8/2019 23:54,194,33,vaishnavi,1.19307E+18,9000,0,"Chhattisgarh, India",15928
0,,,,,,,,,,,
0,,in.pinterest.com/vinuthewriter/,7/15/2011 6:22,1894,3897,Vignesh Radhakrishnan,335921707,14889,10,"Chennai, India",10373
0,,tedregenciareports.com,4/18/2010 8:46,3095,2820,Ted Regencia تِد,134495485,8696,18,"Kuala Lumpur, Malaysia",12866
0,,equityintelligence.com,10/17/2009 21:38,1144921,380,Porinju Veliyath,83297832,4221,2,Cochin,3942
0,,,12/25/2015 19:17,161,695,naddy lg,4606618996,25385,0,,5039
0,,sbsp.in,1/26/2019 20:15,12093,1295,Anuradha Patel अनुराधा पटेल,1.08938E+18,32664,0,"Varanasi, India",10780
0,,,5/7/2013 19:46,43,263,lakshmi prasad,1411792496,3708,0,cheenai,506
0,,instagram.com/sapruandrao,1/4/2012 23:55,3645,387,Radhika & Vinay,455569276,11891,0,Bombay,7523
0,,,6/11/2019 12:48,5242,190,Samiul Rahman Akanto,1.13853E+18,182557,0,,8935
0,,vihangsarnaik.com,4/14/2012 0:39,3204,200,Vihang Sarnaik,553338838,693,0,"Thane, India",705
0,,pd-ae.com,9/11/2013 5:52,1434,3213,Muhammad Javed,1854214122,4391,0,"DHA Lahore, Pakistan",2581
0,,facebook.com/1027823540,1/4/2010 21:16,83034,284,Dr. Rafidah Abdullah,101966101,10071,0,Malaysia,28348
0,,,1/5/2010 8:00,19760,697,Himesh,102095157,59857,0,"Mumbai, India",32966
0,,radiomirchi.com/jammu/rj/rj-sh…,8/12/2016 21:47,1891,598,RJ Mirchi Shwetima,7.64323E+17,6866,0,"Jammu, Jammu and Kashmir",3015
0,,,3/19/2011 4:29,5313,261,Bobby Yedida,268746755,38607,0,From Rajahmundry,10947
0,,mustafaphoto.com,7/18/2009 13:15,546,778,Mustafa Abdulhadi,58021077,1273,0,Bahrain,7540
0,,vaidicpujas.org/our-swamiji/,9/5/2010 22:41,17747,217,Swami Brahmachitta  🇮🇳,187429113,14122,0,"Bengaluru, India",15475
0,,parikshalabs.com,5/8/2009 3:09,25297,335,Arvind Jha,38639460,2202,4,India,38122
0,,sameernair.com,8/18/2009 0:33,27606,1362,Sameer Nair,66624196,19766,0,"ÜT: 19.135994,72.835434",17381
0,,,11/30/2019 21:14,121,37,ਕੀਰਤਨ ਅੰਟਾਲ  👒,1.20101E+18,9780,0,,19027
0,,,2/13/2013 23:48,3640,378,Yaqoob Khan Bangash,1178019830,2822,0,Lahore,5168
0,,sapnamadan.blogspot.in,3/18/2014 1:04,6989,368,Sapna Madan / सपना मदान,2395844923,38380,0,"New Delhi, Delhi",35838
0,,ritujaiswal.com,7/20/2016 7:03,3431,60,Ritu Jaiswal,7.55765E+17,1615,0,"Sitamarhi, India",561
0,,jagatgururampalji.org,1/12/2020 19:52,42,159,Mahesh Dass,1.21657E+18,909,0,"Bageshwar, India",928
0,,m.facebook.com/indrojitk,1/7/2010 7:10,5867,2643,Indrojit | ইন্দ্রজিৎ,102704469,6046,3,"Kolkata, India",11993
0,,,5/4/2009 11:09,5873,824,Kakda,37716646,61271,1,Ipoh,31615
0,,,5/7/2010 0:00,92,352,Shubham Misra,141121573,1612,0,New Delhi,4949
0,,,5/28/2013 4:02,35456,142,AGRA POLICE,1464415993,4600,0,Agra uttar pradesh india,30021
0,,,11/29/2016 3:20,3874,4685,Anil Patel,8.03559E+17,48428,1,,73317
0,,hp.bjp.org,7/21/2012 2:48,4213,1364,Karan Nanda,708722250,15672,0,shimla,4527
0,,facebook.com/OfficialIrfanP…,3/22/2013 0:38,5035213,106,Irfan Pathan,1288050427,12550,0,"Vadodra, Gujarat, India",5967
0,,,4/3/2019 11:25,4125,3783, 🌝D𝐼νYESH 💂 🔥 💯℅ FOLLOW 🔙,1.11351E+18,4694,0,"धमतरी, छत्तीसगढ़",3646
0,,suvir.com,6/14/2010 22:47,10184,1565,"Suvir Saran, #TopChefMaster",155800643,12890,0,"New Delhi, India",30790
0,,kotamc.org,10/29/2017 5:08,11262,10613,Sunita Vyas,9.24609E+17,33950,0,"Kota, India",4203
0,,,11/23/2017 22:12,7703,18,Office of Shri Prahlad Singh Patel,9.33941E+17,6907,0,Damoh / Jabalpur / Delhi,6176
0,,tariqjamilofficial.com,10/9/2017 2:14,30642,47,Tariq Jamil,9.17317E+17,13,0,"Punjab, Pakistan",741
0,,facebook.com/actormahendran…,4/14/2012 10:49,45782,87,Master Mahendran  🌟,553795674,14849,0,,11121
0,,ganeshjoshi.in,1/30/2014 5:11,13193,128,Ganesh Joshi,2318873012,5117,0,Dehradun,8755
0,,deewanaykadewan.tumblr.com,6/20/2009 2:11,967,389,TQ,48967035,8236,2,"Khi,pindi,isl,qta.",44672
0,,,10/25/2013 11:30,1766,4643,Mohd. Abdul Sattar,2155425056,3576,0,,5699
0,,lifehacker.com,10/8/2008 23:46,1601,2132,Kashif Mughal  🇵🇰,16663151,40479,1,"Floral Park, New York",75922
0,,dipikapandeysingh.com,3/2/2012 22:22,18230,1692,Dipika Pandey Singh,512854610,13705,1,Jharkhand,11613
0,,Instagram.com/muhdhidayatull…,1/29/2013 21:24,6876,521,MuhdHidayatullah,1133022810,8301,0,"Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",6292
0,,facebook.com/jitkasame,6/23/2009 8:11,7550,1399,Dr.Jitkasame Ngamnil,50001279,10466,0,,36235
0,,mdoner.gov.in,5/21/2010 0:06,429373,159,Dr Jitendra Singh,146360682,15930,0,INDIA,11936
0,,,4/21/2009 23:44,375028,563,BTVI Live,34208984,464,1,India,319494
0,,,2/1/2011 18:06,3585,1794,𝒓𝒂𝒋𝒗𝒊𝒓™#प्रसाशक_समिति,246069452,29655,0,jind haryana,87559
0,,,12/26/2012 11:17,111,151,kailashandani,1037863165,3490,0,,4102
0,,,2/19/2020 20:29,391,387,Deepmala_tandon_suryvanshi  💯 🇮🇳,1.23035E+18,1174,0,"Cba,Himachal_Pradesh, INDIA",703
0,,trbrajaa.com,5/2/2011 1:04,70843,850,T R B Rajaa,291580123,10732,1,"Mannargudi, Tamil Nadu, India",31950
0,,,3/16/2016 5:06,3822,2068,(((Kalpna)))),7.10075E+17,45945,0,jehanabad bihar(INDIA),59870
0,,,,,,,,,,,
0,,jkpolice.gov.in/District-Headq…,2/7/2012 8:30,2417,489,Firoz Yehya,485824955,2777,0,"Ganderbal, Jammu And Kashmir",740
0,,,11/13/2012 7:34,3038,1763,Gopal Keshri,945997100,15884,1,"Bengaluru, India",26491
0,,myhealth.gov.my,4/8/2013 21:56,143948,824,KKM Portal MyHealth,1338312060,1701,0,"Putrajaya, Wilayah Persekutuan",11013
0,,,1/3/2013 11:07,4014,4641,TK,1058554897,27371,0,"Karachi, Pakistan",24168
0,,facebook.com/annus.raza,4/18/2010 3:53,1201,2242,Annus Raza,134420562,39448,0,Karachi,18897
0,,facebook.com/sowmyareddyoff…,6/19/2016 11:09,17041,2299,Sowmya Reddy,7.44593E+17,7292,4,"Bengaluru, India",6903
0,,kollybuzz.com,12/27/2009 7:02,55544,227,vb,99722646,11123,0,India,38328
0,,instagram.com/huzaifa__ahmad,1/17/2020 9:07,267,155,Huxaifa  🤘🏼,1.21822E+18,2478,0,Area 51,3381
0,,jitendradiary.blogspot.com,7/31/2009 6:13,13490,1205,Jitendra Dixit /जीतेन्द्र दीक्षित,61767355,1477,0,Mumbai (but mostly in transit),6526
0,,youtu.be/LF1GT9_YmB0,7/1/2010 23:20,1076615,144,Karan Tacker,161955453,5111,0,"Mumbai, India",7136
0,,instagram.com/m4lev0lent,7/22/2013 9:05,1744,653, 🥀 Metalcore Mami  🥀,1613108256,221140,0,San Junipero,84299
0,,,5/8/2009 13:53,2989,449,Revathy Ashok,38742134,4110,0,Bangalore,8754
0,,vm.tiktok.com/Q7FKJN/,5/16/2019 10:28,642,164, 🌹Mukesh Insan 🌹 💕pakke Sarse Wale 💕,1.12908E+18,20057,0,United Arab Emirates,28474
0,,en.wikipedia.org/wiki/Subhash_S…,12/16/2014 1:56,6997,809,Dr. Subhas Sarkar,2924699806,304,0,"West Bengal, India",3173
0,,instagram.com/faizalhamssin/,1/7/2009 3:44,22125,994,Faizal Hamssin,18718653,9621,0,"Kuala Lumpur, Malaysia",61007
0,,rahatindori.com,9/20/2009 9:33,735135,144,Dr. Rahat Indori,75821145,18214,0,"Indore, India",8441
0,,,7/22/2014 10:04,852,698,कृष्णपिंगाक्ष-गणेश,2669965200,3238,0,"Pune, India",6037
0,,,1/13/2017 8:11,1791,27,Nagercoil City SFC™,8.1994E+17,15157,0,"Nagercoil, India",11992
0,,apmcazadpurdelhi.com,11/16/2011 23:21,6586,255,Adil Ahmad Khan,414588379,10985,0,"New Delhi, India",13523
0,,icrisat.org/team/dr-arabin…,1/13/2012 22:47,71835,698,Arabinda K Padhee,463553347,72552,1,New Delhi/Hyderabad/Odisha,13353
0,,m.facebook.com/Pavan.RanaBJP/,3/19/2014 21:16,26145,112,Pavan Rana,2398991408,9161,0,"हिमाचल प्रदेश, भारत",5613
0,,facebook.com/umamaheshwaran…,8/22/2011 3:06,6108,903,UmaMaheshVaran P Selvam,359884523,1802,1,"Chennai, India",4923
0,,3dspeaking.com,8/25/2009 3:45,534,228,Mohamed Isa,68662877,413,0,Bahrain,2089
0,,,11/25/2015 23:43,8420,1024,Pankaj Jain,4364503754,1820,0,"New Delhi, India",7288
0,,delhi.abvp.org,10/24/2015 8:11,2813,69,Ajay Thakur,4003509853,256,0,"New Delhi, Delhi",319
0,,binodgautam.com,6/8/2010 3:12,1277,277,Binod Gautam,153358765,488,2,Tokyo / Kathmandu,43042
0,,,3/6/2016 4:36,4991,2446,चेतना उपाध्याय,7.06459E+17,32623,0,"Maharashtra, India",6928
0,,instagram.com/vasudhamad,12/29/2017 9:29,10010,1219,Vasudha,9.46795E+17,52748,0,,45171
0,,amitabhkant.in,9/18/2009 2:00,448525,836,Amitabh Kant,75237089,10330,0,"Delhi, India",20440
0,,fiftyfitri.com,4/18/2011 2:55,1218,806,Nat-Romanoff,283946500,1743,0,"Indonesia, West Borneo",68392
0,,shopee.com.my/sabrinabeautyh…,4/8/2019 18:33,947,184,Sabrina ajak #DudukRumah,1.11543E+18,870,0,Seremban,2959
0,,facebook.com/DhumalSpeaks,12/21/2009 22:44,406,171,Prasad Dhumal,98570982,3853,1,Kashti / Pune,1070
0,,,10/23/2012 0:37,4634,722,Mech Dara,899446237,4972,1,Phnom Penh,6231
0,,,1/7/2017 19:06,2177,2260, 🇮🇳संजय_कुमार_मिश्र ✍(UP-72) 🐦,8.1793E+17,70556,0,Territory Called India,73603
0,,,2/21/2016 7:05,4103,5002,Laxman Sharma,7.01422E+17,111651,0,India,43569
0,,,4/17/2011 4:26,5341,1299,"Negeriku di ujung tanduk, langit²nya pekat",283485086,13311,0,INDONESIA,39756
